100,2621,96,76345,
100,2960,97,71423,
100,2549,94,63798,
100,2616,95,62780,
100,2634,97,62695,
100,2687,94,64280,
100,2561,93,61254,
100,2015,93,48852,
100,2642,95,62428,
100,3005,98,70585,
100,2544,93,60306,
100,2293,96,56114,
100,2762,93,65944,
100,2903,90,67860,
100,2528,92,60107,
100,2516,97,60597,
100,2601,93,61685,
100,2392,95,56749,
100,2928,95,69704,
100,2771,96,65429,
100,2105,89,50234,
100,2281,97,160154,
100,2681,97,64677,
100,2437,97,105725,
100,2405,96,57776,
100,2500,91,59320,
100,2347,91,55828,
100,2850,96,65856,
100,2353,95,54439,
100,2451,97,224451,
100,2378,95,204768,
100,2693,96,149235,
100,2333,92,61972,
100,2746,94,81826,
100,2653,98,69596,
100,2432,95,57911,
100,2591,95,59097,
100,2603,97,524070,
100,2772,95,24623,
100,2802,97,63556,
100,2265,94,52549,
100,2612,96,101598,
100,2667,95,22204,
100,2645,89,27063,
100,2530,97,15644,
100,2433,94,25112,
100,2502,94,125686,
100,2671,96,31670,
100,2379,93,17108,
100,2696,96,30481,
100,2442,95,18550,
100,2422,94,29166,
100,2783,93,24682,
100,2713,95,29836,
100,2449,96,15887,
100,2719,95,28878,
100,2717,91,16064,
100,2571,94,21900,
100,2804,96,33657,
100,2664,96,17518,
100,2447,93,24092,
100,2282,95,16586,
100,2645,94,456466,
100,2436,94,27227,
100,2612,96,11945,
100,2560,92,72725,
100,2569,96,11599,
100,2335,90,10585,
100,2537,98,11873,
100,2612,93,11603,
100,2778,96,11915,
100,2715,94,12290,
100,2517,96,11021,
100,2723,96,11918,
100,2498,95,11364,
100,2861,94,12546,
100,2535,98,11111,
100,2348,96,202856,
100,2451,95,10837,
100,2490,97,10774,
100,2242,92,10101,
100,2591,93,12471,
100,2762,96,12177,
100,2324,94,10453,
100,2835,96,13711,
100,2460,96,10875,
100,2644,93,11644,
100,2570,95,12641,
100,2522,96,11240,
100,2568,94,11361,
100,2492,95,11346,
100,2560,94,11116,
100,2559,94,11507,
100,2771,95,12580,
100,2761,93,11844,
100,2567,92,11101,
100,2617,96,11447,
100,2358,95,10756,
100,2588,93,11577,
100,2644,93,11550,
100,2610,97,12570,
100,2659,96,11766,
100,2489,92,10983,
100,2712,94,12240,
100,2418,94,10774,
100,2770,98,12257,
100,2463,93,12066,
100,2574,98,11356,
100,2637,91,11433,
100,2459,92,11453,
100,2329,95,10601,
100,2658,97,11490,
100,2381,98,10615,
100,2525,97,11550,
100,2583,96,11375,
100,2548,96,11351,
100,2278,96,11354,
100,2607,94,11447,
100,2317,93,10251,
100,2680,98,14569,
100,2404,94,10911,
100,2450,96,11015,
100,2663,98,12665,
100,2707,93,11691,
100,2728,94,11804,
100,2569,96,11355,
100,2720,94,12200,
100,2294,96,11285,
100,2731,95,12241,
100,2450,95,11831,
100,2246,93,10046,
100,2525,97,11014,
100,2640,94,11837,
100,2677,93,11858,
100,2631,97,12115,
100,2484,96,11865,
100,2518,95,11144,
100,2414,95,10662,
100,2527,98,12993,
100,2599,95,11372,
100,2456,94,10753,
100,2601,95,11377,
100,2860,98,12702,
100,2918,95,12340,
100,2685,94,11808,
100,2380,95,11824,
100,2703,95,11662,
100,2587,96,11178,
100,2117,93,9946,
100,2388,95,10573,
100,2641,95,11704,
100,2492,95,120503,
100,2520,92,11209,
100,2624,97,11453,
100,2752,93,12164,
100,2463,92,10807,
100,2589,95,11274,
100,2226,93,10061,
100,2563,95,12251,
100,2650,92,11578,
100,2388,96,10610,
100,2343,94,11875,
100,2535,90,10969,
100,2579,95,11306,
100,2536,98,11500,
100,2511,95,11115,
100,2616,92,11375,
100,2751,94,13120,
100,2615,96,11360,
100,2734,96,11774,
100,2773,97,12276,
100,2583,93,11192,
100,2542,97,11166,
100,2609,95,11479,
100,2653,95,12604,
100,2543,95,11121,
100,2634,91,11551,
100,2563,95,11535,
100,2428,96,10601,
100,2652,96,11627,
100,2492,95,11924,
100,2627,96,11427,
100,2536,97,11224,
100,2800,98,12632,
100,2814,94,12226,
100,2732,96,11710,
100,2639,94,12616,
100,2573,95,11379,
100,2574,97,11295,
100,2505,98,11354,
100,2521,93,11282,
100,2606,96,11267,
100,2394,94,11690,
100,2080,95,9424,
100,2462,96,10784,
100,2695,92,11606,
100,2854,90,123149,
100,2763,95,12132,
100,2391,94,10639,
100,2847,97,12584,
100,2413,95,10537,
100,2475,94,10962,
100,2733,95,13047,
100,2859,92,12198,
100,2383,95,10543,
100,2370,89,10931,
100,2855,94,12189,
100,2709,93,11779,
100,2492,95,12048,
100,2564,94,11202,
100,2545,94,11222,
100,2773,97,12288,
100,2453,94,10752,
100,2574,96,11396,
100,2347,95,10552,
100,2749,96,13023,
100,2338,98,10503,
100,2462,95,10984,
100,2514,94,11319,
100,2400,94,10752,
100,2421,95,10625,
100,2540,92,12158,
100,2482,94,10991,
100,2691,94,11763,
100,2609,91,11390,
100,2559,96,12321,
100,2289,96,10231,
100,2318,92,10268,
100,2477,91,11247,
100,2607,94,11409,
100,2265,97,10317,
100,2474,96,11850,
100,2499,95,11071,
100,2691,94,11682,
100,2583,95,11591,
100,2285,95,10240,
100,2764,98,12035,
100,2623,96,11488,
100,2637,97,12482,
100,2563,93,11097,
100,2376,92,10544,
100,2443,96,10990,
100,2750,94,12591,
100,2505,93,11012,
100,2632,94,118452,
100,2536,93,11355,
100,2680,95,11618,
100,2656,93,12924,
100,2424,95,10848,
100,2513,95,11008,
100,2588,93,12369,
100,2622,95,11577,
100,2779,95,12794,
100,2480,93,11141,
100,2557,97,12051,
100,2545,94,11459,
100,2725,90,11849,
100,2483,96,11283,
100,2390,92,10540,
100,2682,94,12362,
100,2767,97,13034,
100,2499,97,10991,
100,2794,91,11974,
100,2233,96,10369,
100,2404,94,10658,
100,2368,97,10745,
100,2273,96,10166,
100,2714,95,12760,
100,2606,95,11927,
100,2526,94,11005,
100,2491,95,11213,
100,2545,90,11054,
100,2463,94,10819,
100,2445,95,11800,
100,2511,95,11063,
100,2526,94,10944,
100,2567,94,12381,
100,2637,90,11343,
100,2500,98,11342,
100,2522,93,14693,
100,2416,94,10926,
100,2405,95,10890,
100,2600,94,11551,
100,2371,96,12062,
100,2390,93,10430,
100,2683,96,11642,
100,2617,92,11886,
100,2568,96,11202,
100,2403,95,10599,
100,2848,90,12602,
100,2519,91,10917,
100,2554,96,11251,
100,2664,95,14455,
100,2690,98,11605,
100,2366,91,10465,
100,2528,94,11189,
100,2513,96,11379,
100,2403,94,10679,
100,2203,92,9846,
100,2542,95,12468,
100,3022,96,12858,
100,2356,91,10354,
100,2419,95,12993,
100,2438,99,10824,
100,2714,97,11800,
100,2538,96,11466,
100,2575,97,11186,
100,2292,94,10516,
100,2851,96,13040,
100,2181,91,11859,
100,2525,95,10967,
100,2370,93,10452,
100,2361,94,10795,
100,2816,94,12071,
100,2501,95,11618,
100,2623,95,12682,
100,2922,93,12362,
100,2561,95,11807,
100,2498,92,11119,
100,2411,92,10691,
100,2388,94,10712,
100,2468,91,10884,
100,2535,96,12435,
100,2657,95,11589,
100,2816,94,12586,
100,2743,96,13767,
100,2627,95,11390,
100,2575,93,11166,
100,2459,97,11214,
100,2382,97,10527,
100,2631,95,11424,
100,2794,96,14092,
100,2731,92,12385,
100,2591,89,11210,
100,2746,96,12139,
100,2622,92,11357,
100,2304,93,10303,
100,3116,95,15328,
100,2676,95,11609,
100,2525,98,10963,
100,2562,93,11478,
100,2683,93,11473,
100,2374,90,10454,
100,2554,93,12598,
100,2904,95,12366,
100,2620,97,11458,
100,2308,93,10374,
100,2669,95,11880,
100,2229,95,10685,
100,2743,98,11908,
100,2594,93,12581,
100,2604,94,11390,
100,2461,93,10690,
100,2576,95,11507,
100,2636,97,12656,
100,2647,98,11450,
100,2259,95,11437,
100,2684,96,11526,
100,2369,93,10478,
100,2518,96,11006,
100,2640,94,13651,
100,2667,93,12476,
100,2534,95,11038,
100,2660,94,13376,
100,2533,98,11155,
100,2553,95,11174,
100,2623,95,12933,
100,2491,95,10939,
100,2458,97,10942,
100,2523,93,11409,
100,2657,98,11573,
100,2781,99,12663,
100,2773,97,110763,
100,2459,96,11248,
100,2569,96,11137,
100,2547,96,27148,
100,2627,95,11674,
100,2591,92,12399,
100,2721,96,25602,
100,2552,93,11327,
100,2605,93,11283,
100,2315,91,10155,
100,2341,95,39675,
100,2330,92,16243,
100,2707,94,11730,
100,2591,95,29491,
100,2594,96,11242,
100,2569,94,11219,
100,2629,93,18957,
100,2565,96,11499,
100,2884,99,12328,
100,2282,95,10218,
100,2601,94,13568,
100,2762,99,11999,
100,2574,94,11973,
100,2401,92,37184,
100,2757,97,12027,
100,2459,96,10688,
100,2624,95,29627,
100,2426,96,119582,
100,2322,92,11232,
100,2618,95,11457,
100,2596,96,39050,
100,2698,94,11749,
100,2423,93,22812,
100,2640,95,31090,
100,2657,95,11983,
100,2524,93,11051,
100,2711,97,27566,
100,2614,94,11380,
100,2344,89,10341,
100,2565,97,11188,
100,2799,96,36566,
100,2398,96,10778,
100,2467,96,10770,
100,2390,93,20217,
100,2484,95,10862,
100,2575,94,11232,
100,2446,92,10824,
100,2591,94,37694,
100,2477,96,10892,
100,2520,96,11033,
100,2256,96,17563,
100,2496,93,11307,
100,2923,98,12385,
100,2535,95,11054,
100,2424,90,35262,
100,2643,93,11467,
100,2614,95,11212,
100,2340,92,28027,
100,2309,97,10904,
100,2491,96,11743,
100,2711,96,11726,
100,2598,97,45211,
100,2504,93,10922,
100,2763,96,11873,
100,2594,94,31976,
100,2662,93,11747,
100,2859,98,12135,
100,2825,97,37784,
100,2541,97,11249,
100,2512,93,10942,
100,2615,94,23648,
100,2535,96,11293,
100,2904,94,12737,
100,2728,94,26601,
100,2578,96,11135,
100,2096,95,9570,
100,2359,94,10437,
100,2559,95,34330,
100,2756,98,27475,
100,2550,94,11083,
100,2909,99,42250,
100,2544,94,11229,
100,2693,93,11569,
100,2602,94,29399,
100,2646,96,11702,
100,2772,95,11737,
100,2768,94,33233,
100,2541,94,11165,
100,2611,94,11287,
100,2585,95,26901,
100,2286,95,10376,
100,2681,94,11635,
100,2567,94,11181,
100,2433,95,35852,
100,2296,93,10208,
100,2475,97,119540,
100,2704,94,29626,
100,2592,93,11246,
100,2710,93,11525,
100,2618,97,17900,
100,2580,94,11226,
100,2553,97,11495,
100,2539,91,10981,
100,2447,92,36552,
100,2658,90,11459,
100,2813,98,12076,
100,2441,96,29891,
100,2541,96,11272,
100,2404,96,10555,
100,2550,92,20954,
100,2565,97,11181,
100,2704,93,11799,
100,2621,94,11376,
100,2621,94,34925,
100,2990,96,12729,
100,2789,97,11897,
100,2537,96,35341,
100,2419,96,10549,
100,2526,95,11375,
100,2325,95,21211,
100,2768,97,11871,
100,2617,93,11354,
100,2503,95,10997,
100,2612,96,31699,
100,2509,95,11368,
100,2773,97,11896,
100,2549,96,32159,
100,2631,93,11414,
100,2225,96,9968,
100,2398,97,10671,
100,2586,94,35220,
100,2573,92,11289,
100,2590,94,11143,
100,2321,95,21739,
100,2535,97,10999,
100,2621,98,11892,
100,2490,95,115796,
100,2601,94,37067,
100,2681,92,11618,
100,2702,91,11673,
100,2598,98,36906,
100,2316,93,10658,
100,2754,92,11671,
100,2356,96,25079,
100,2570,96,11188,
100,2809,96,12079,
100,2748,93,11827,
100,2634,92,35710,
100,2674,97,11665,
100,2637,94,11372,
100,2447,95,27494,
100,2697,95,11707,
100,2519,96,10915,
100,2354,96,9603,
100,2368,93,4866,
100,2255,93,2287,
100,2503,93,2415,
100,2390,91,2321,
100,2387,92,2378,
100,2646,96,2612,
100,2564,95,2343,
100,2054,94,2165,
100,2674,91,2474,
100,2543,96,2323,
100,2648,93,2629,
100,2867,92,2448,
100,2749,98,2512,
100,2797,92,2410,
100,2416,93,2276,
100,2336,94,2268,
100,3025,97,2801,
100,2636,95,2409,
100,2780,94,2452,
100,2758,93,2480,
100,2676,93,2461,
100,2391,92,2300,
100,2823,95,2722,
100,2428,93,2315,
100,2797,95,3658,
100,2474,96,3016,
100,2293,93,2783,
100,2674,95,3005,
100,2609,96,3189,
100,2387,95,2963,
100,2777,94,3025,
100,2363,94,3934,
100,2580,94,2982,
100,2308,91,3447,
100,2658,97,2709,
100,2508,98,3237,
100,2528,94,3286,
100,2516,95,3408,
100,2689,96,3808,
100,2478,94,2699,
100,2735,95,2510,
100,2677,96,2469,
100,2432,96,2353,
100,2664,96,2577,
100,2390,96,2334,
100,2615,98,2721,
100,2198,92,2205,
100,2629,95,2515,
100,2644,94,2434,
100,2489,97,2376,
100,2641,91,2398,
100,2657,93,2501,
100,2259,95,2211,
100,2383,94,2314,
100,2618,92,2418,
100,2563,92,2396,
100,2720,95,2706,
100,2544,90,2386,
100,2437,96,2367,
100,2447,95,2351,
100,2437,98,2420,
100,2747,92,2448,
100,2726,94,2669,
100,2439,96,2328,
100,2342,97,2288,
100,2655,95,2394,
100,2445,97,2297,
100,2675,95,2370,
100,2671,98,2653,
100,2374,95,2378,
100,2328,95,2245,
100,2608,95,2438,
100,2602,96,2352,
100,2885,98,2549,
100,2409,95,2440,
100,2359,93,2371,
100,2362,91,2229,
100,2394,95,2245,
100,2503,92,2328,
100,2361,96,2549,
100,2667,98,2453,
100,2711,96,2488,
100,2621,94,2411,
100,2729,97,2425,
100,2518,95,2310,
100,2743,93,2616,
100,2491,94,2330,
100,2686,95,2420,
100,2820,95,2487,
100,2546,95,2361,
100,2731,94,2486,
100,2695,93,2612,
100,2576,95,2430,
100,2636,97,2465,
100,2735,92,2430,
100,2745,96,2457,
100,2373,95,2245,
100,2459,92,2382,
100,2735,97,2504,
100,2624,94,2417,
100,2602,97,2393,
100,2709,94,2510,
100,2394,94,2705,
100,2615,96,2429,
100,2742,97,2490,
100,2310,96,2338,
100,2233,95,2295,
100,2928,94,2568,
100,2473,97,2545,
100,2522,97,2412,
100,2890,95,2551,
100,2757,97,2458,
100,2207,92,2150,
100,2498,95,2328,
100,2683,95,2662,
100,2884,93,2524,
100,2751,96,2513,
100,2414,94,2313,
100,2239,95,2238,
100,2468,96,2264,
100,2516,96,2525,
100,2619,96,2395,
100,2572,91,2400,
100,2692,99,2453,
100,2355,97,2203,
100,2335,94,2423,
100,2847,95,3362,
100,2598,97,2398,
100,2401,94,2301,
100,2865,92,2504,
100,2577,93,2394,
100,2562,94,2569,
100,2745,98,2513,
100,2744,97,2501,
100,2462,97,2323,
100,2493,95,2340,
100,2330,95,2403,
100,2302,95,2408,
100,2625,96,2412,
100,2759,96,2466,
100,2637,96,2476,
100,2438,97,2301,
100,2711,95,2464,
100,2504,96,2645,
100,3074,93,2625,
100,2693,93,2400,
100,2645,95,2398,
100,2497,93,2326,
100,2225,93,2351,
100,2484,95,2354,
100,2608,94,2342,
100,2546,94,2383,
100,2569,96,2379,
100,2490,97,2339,
100,2707,92,2686,
100,3053,98,2592,
100,2386,90,2245,
100,2554,94,2368,
100,2775,97,2494,
100,2405,95,2314,
100,2602,96,2796,
100,2467,96,2466,
100,2822,96,2483,
100,2557,94,2462,
100,2899,95,2555,
100,2592,94,2404,
100,2649,96,2554,
100,2213,95,2242,
100,2543,95,2356,
100,2568,95,2347,
100,2713,98,2470,
100,2650,95,2603,
100,2749,94,2581,
100,2741,93,2418,
100,2393,92,2310,
100,2411,94,2329,
100,2717,94,2421,
100,2436,94,2482,
100,2452,96,2347,
100,2489,96,2359,
100,2610,92,2396,
100,2428,88,2274,
100,2658,94,2424,
100,2737,93,2659,
100,2297,98,2229,
100,2583,94,2394,
100,2454,95,2370,
100,2409,96,2292,
100,2333,93,2198,
100,2368,98,2476,
100,2970,95,2524,
100,2455,97,2271,
100,2615,95,2403,
100,2448,94,2271,
100,2643,98,2603,
100,2560,96,2364,
100,2347,98,2217,
100,2652,95,2383,
100,2776,96,2459,
100,2802,94,2528,
100,2340,94,2460,
100,2342,94,2312,
100,2700,96,2440,
100,2708,98,2453,
100,2794,93,2479,
100,2568,95,2431,
100,2788,98,17406,
100,2754,92,2465,
100,2437,95,2255,
100,2726,93,2526,
100,2883,93,2500,
100,2385,92,2247,
100,2758,97,2711,
100,2390,95,2285,
100,2814,96,2453,
100,2494,93,2305,
100,2518,92,2328,
100,2872,95,2845,
100,2609,98,2472,
100,2781,92,2444,
100,2502,97,2353,
100,2507,95,2395,
100,2611,95,2340,
100,2490,95,2557,
100,2573,96,2355,
100,2333,94,2268,
100,2680,98,2440,
